Time,Time Code,Country Name,Country Code,Population growth (annual %) [SP.POP.GROW],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Net official development assistance and official aid received (constant 2020 US$) [DT.ODA.ALLD.KD],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]",Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL]
1998,YR1998,"Gambia, The",GMB,2.93206189737374,1965.27714488359,55189998.626709,..,..
1998,YR1998,Ghana,GHA,2.41566538352003,2671.26621430921,944809997.558594,..,..
1998,YR1998,Guinea,GIN,1.89125537226619,1651.99871778965,494119995.117188,..,..
1998,YR1998,Guinea-Bissau,GNB,1.84346758609391,1641.0307488382,135679992.675781,..,..
1998,YR1998,Haiti,HTI,1.82432926055518,2983.34025451691,512960021.972656,..,..
1998,YR1998,Honduras,HND,2.64095706252099,4020.58580484357,404730010.986328,..,..
1998,YR1998,India,IND,1.88755786468172,2359.89255117272,2089010009.76563,..,..
1998,YR1998,Indonesia,IDN,1.56493286270644,5474.59756980763,1564500000,..,..
1998,YR1998,"Iran, Islamic Rep.",IRN,1.55771417374628,10547.8397286288,213169998.168945,..,..
1998,YR1998,Kenya,KEN,2.68916027366031,3398.47204540693,568890014.648438,..,..
1998,YR1998,Kiribati,KIR,1.76005201794657,2041.96462062229,25969999.3133545,..,..
1998,YR1998,"Korea, Dem. People's Rep.",PRK,0.856095440228289,..,153470001.220703,..,..
1998,YR1998,Kyrgyz Republic,KGZ,1.53403815421676,2893.41753463875,269529998.779297,..,..
1998,YR1998,Lao PDR,LAO,1.85404437177053,2557.18395506227,279489990.234375,..,..
1998,YR1998,Lebanon,LBN,1.71933079596685,13037.9737491221,479899993.896484,..,..
1998,YR1998,Lesotho,LSO,0.659895306055731,1653.21958622323,86290000.9155273,..,..
1998,YR1998,Liberia,LBR,10.1998852629619,..,103959999.084473,..,..
1998,YR1998,Madagascar,MDG,3.14400562356494,1526.06591786497,679320007.324219,..,..
1998,YR1998,Malawi,MWI,2.06904640317321,1118.71533627141,597640014.648438,..,..
1998,YR1998,Mali,MLI,2.48989782313008,1588.17253903686,489470001.220703,..,..
1998,YR1998,Mauritania,MRT,2.63077363875871,4424.4100086,227830001.831055,..,..
1998,YR1998,"Micronesia, Fed. Sts.",FSM,0.245350376291555,3114.91190908069,108400001.525879,..,..
1998,YR1998,Mongolia,MNG,0.976711151367819,4325.08029636949,214369995.117188,..,..
1998,YR1998,Morocco,MAR,1.43040873226662,4103.55078125,744500000,..,..
1998,YR1998,Mozambique,MOZ,2.40090451378223,584.068720726015,1498719970.70313,..,..
1998,YR1998,Myanmar,MMR,1.22987170753621,816.526211171425,102790000.915527,..,..
1998,YR1998,Nepal,NPL,1.93354037736176,1888.28753441282,425779998.779297,..,..
1998,YR1998,Nicaragua,NIC,1.59245325625362,3629.69250738249,722849975.585938,..,..
1998,YR1998,Niger,NER,3.37956145442033,987.709713624839,411160003.662109,..,..
1998,YR1998,Nigeria,NGA,2.51603389644629,2953.4780343962,284019989.013672,..,..
1998,YR1998,Pakistan,PAK,2.89123826209315,3307.51008837316,1007799987.79297,..,..
1998,YR1998,Papua New Guinea,PNG,3.53309876155072,3289.60679418392,642479980.46875,..,..
1998,YR1998,Philippines,PHL,2.40901793872555,4322.57712356895,778599975.585938,..,..
1998,YR1998,Rwanda,RWA,3.18243918155598,769.05563590939,500309997.558594,..,..
1998,YR1998,Samoa,WSM,1.02639870453636,3965.12147445489,49639999.3896484,..,..
1998,YR1998,Sao Tome and Principe,STP,1.53834770321806,..,41209999.0844727,..,..
1998,YR1998,Senegal,SEN,2.29340313946298,2486.402663385,701369995.117188,..,..
1998,YR1998,Sierra Leone,SLE,1.0151862403732,1042.38935724927,150539993.286133,..,..
1998,YR1998,Solomon Islands,SLB,2.75602860829703,2625.21822234674,44369998.9318848,..,..
1998,YR1998,Somalia,SOM,4.08574876698392,..,118389999.389648,..,..
1998,YR1998,South Sudan,SSD,1.9493486596966,..,..,..,..
1998,YR1998,Sri Lanka,LKA,0.505991387452271,5630.64597496787,400880004.882813,..,..
1998,YR1998,Sudan,SDN,2.3231892056128,3887.14038085938,306359985.351563,..,..
1998,YR1998,Syrian Arab Republic,SYR,2.59156464831778,..,202580001.831055,..,..
1998,YR1998,Tajikistan,TJK,0.647491392300949,1190.65630523654,228220001.220703,..,..
1998,YR1998,Tanzania,TZA,2.6103683934955,1320.16381835938,1386469970.70313,..,..
1998,YR1998,Timor-Leste,TLS,1.42083332097339,..,2509999.99046326,..,..
1998,YR1998,Togo,TGO,2.91296700256051,1741.72763273716,175720001.220703,..,..
1998,YR1998,Tunisia,TUN,1.23941701054769,7064.03698267539,204309997.558594,..,..
1998,YR1998,Uganda,UGA,2.97547135684212,1187.29664908522,925590026.855469,..,..
1998,YR1998,Ukraine,UKR,-0.893601382431078,6956.39892578125,696859985.351563,..,..
1998,YR1998,Uzbekistan,UZB,1.6094902947862,2808.46101000406,191300003.051758,..,..
1998,YR1998,Vanuatu,VUT,2.3302035933403,2916.0247059487,48000000,..,..
1998,YR1998,Vietnam,VNM,1.39677414492004,3378.90483396472,1390089965.82031,..,..
1998,YR1998,West Bank and Gaza,PSE,2.55526947769926,4786.48023587714,873200012.207031,..,..
1998,YR1998,"Yemen, Rep.",YEM,2.877490206929,..,536320007.324219,..,..
1998,YR1998,Zambia,ZMB,2.5861092462704,2034.89718348719,487359985.351563,..,..
1998,YR1998,Zimbabwe,ZWE,1.62340353192012,2931.72514388864,366859985.351563,..,..
1999,YR1999,Afghanistan,AFG,4.07787948472197,..,209179992.675781,..,..
1999,YR1999,Algeria,DZA,1.39842912410864,8584.07149594148,200009994.506836,..,..
1999,YR1999,Angola,AGO,3.22644785271891,4719.44911633596,562469970.703125,..,..
1999,YR1999,Bangladesh,BGD,1.91507429803985,2194.52647626906,1381260009.76563,..,..
1999,YR1999,Benin,BEN,3.05728567373544,2367.76122438256,299950012.207031,..,..
1999,YR1999,Bhutan,BTN,2.45497568951543,4067.46515846083,90519996.6430664,..,..
1999,YR1999,Bolivia,BOL,1.81906465021901,5270.02753937849,732349975.585938,..,..
1999,YR1999,Burkina Faso,BFA,2.92518416489156,1280.92272037571,569760009.765625,..,..
1999,YR1999,Burundi,BDI,2.3715206268295,862.006680432851,110580001.831055,..,..
1999,YR1999,Cabo Verde,CPV,2.11573778449194,3387.62242199753,201020004.272461,..,..
1999,YR1999,Cambodia,KHM,1.95125157344804,1376.04671682194,344709991.455078,..,..
1999,YR1999,Cameroon,CMR,2.64977018150173,2905.13115705112,608770019.53125,..,..
1999,YR1999,Central African Republic,CAF,2.78215176573503,1062.29825753147,162399993.896484,..,..
1999,YR1999,Chad,TCD,3.47717052460942,947.703547525468,265649993.896484,..,..
1999,YR1999,Comoros,COM,2.01157586446852,2633.56575557764,31149999.6185303,..,..
1999,YR1999,"Congo, Dem. Rep.",COD,2.8603206446613,805.277881391273,195919998.168945,..,..
1999,YR1999,"Congo, Rep.",COG,2.67047567259907,4240.1559969383,209000000,..,..
1999,YR1999,Cote d'Ivoire,CIV,3.0240202346513,4176.59713916772,620169982.910156,..,..
1999,YR1999,Djibouti,DJI,3.45804880527132,..,102879997.253418,..,..
1999,YR1999,"Egypt, Arab Rep.",EGY,2.11332015702818,7168.82076672136,2312139892.57813,..,..
1999,YR1999,El Salvador,SLV,0.656606870781475,6464.53168767823,268269989.013672,..,..
1999,YR1999,Eritrea,ERI,1.44145869854362,..,218080001.831055,..,..
1999,YR1999,Eswatini,SWZ,1.30585667693013,5412.97800561914,39189998.626709,..,..
1999,YR1999,Ethiopia,ETH,3.0281142940097,698.193425297066,913500000,..,..
1999,YR1999,"Gambia, The",GMB,2.92898299903204,2030.69648045484,47110000.6103516,..,..
1999,YR1999,Ghana,GHA,2.43910069831105,2721.60301274861,811229980.46875,..,..
1999,YR1999,Guinea,GIN,2.25588851011695,1676.71821198145,332059997.558594,..,..
1999,YR1999,Guinea-Bissau,GNB,1.87435550327809,1627.07534982556,78269996.6430664,..,..
1999,YR1999,Haiti,HTI,1.81992095136481,3008.93460989969,317119995.117188,..,..
1999,YR1999,Honduras,HND,2.64099963918582,3886.98547402139,1049099975.58594,..,..
1999,YR1999,India,IND,1.8493332514954,2521.57665792208,1801489990.23438,..,..
1999,YR1999,Indonesia,IDN,1.50004294345816,5435.75524917065,2371719970.70313,..,..
1999,YR1999,"Iran, Islamic Rep.",IRN,1.58414187759209,10589.984709172,208240005.493164,..,..
1999,YR1999,Kenya,KEN,2.80126932153904,3380.77643972631,414250000,..,..
1999,YR1999,Kiribati,KIR,1.71471727613839,1976.36843014667,27860000.6103516,..,..
1999,YR1999,"Korea, Dem. People's Rep.",PRK,0.782479876039855,..,298609985.351563,..,..
1999,YR1999,Kyrgyz Republic,KGZ,1.48607226256731,2954.95412236834,263959991.455078,..,..
1999,YR1999,Lao PDR,LAO,1.75945208519293,2696.16393881473,302250000,..,..
1999,YR1999,Lebanon,LBN,1.69033936841079,12752.0629244267,275540008.544922,..,..
1999,YR1999,Lesotho,LSO,0.432375301790158,1653.92269100342,45060001.373291,..,..
1999,YR1999,Liberia,LBR,5.54645423394803,..,135100006.103516,..,..
1999,YR1999,Madagascar,MDG,3.0985230327836,1549.0308036449,496239990.234375,..,..
1999,YR1999,Malawi,MWI,2.22524077408069,1127.38160810668,616500000,..,..
1999,YR1999,Mali,MLI,2.75368243522379,1633.11758820554,504760009.765625,..,..
1999,YR1999,Mauritania,MRT,2.71176862308068,4464.21104428696,306589996.337891,..,..
1999,YR1999,"Micronesia, Fed. Sts.",FSM,0.119311952075623,3153.95915814503,150039993.286133,..,..
1999,YR1999,Mongolia,MNG,0.965740134380102,4415.03193688836,209820007.324219,..,..
1999,YR1999,Morocco,MAR,1.37640231495404,4089.88354492188,964679992.675781,..,..
1999,YR1999,Mozambique,MOZ,2.42092868728063,636.791741056073,1173469970.70313,..,..
1999,YR1999,Myanmar,MMR,1.17344755282764,875.418496916139,100400001.525879,..,..
1999,YR1999,Nepal,NPL,1.83855256851984,1935.69172280422,393829986.572266,..,..
1999,YR1999,Nicaragua,NIC,1.50287682750751,3827.1252438507,841789978.027344,..,..
1999,YR1999,Niger,NER,3.41011370974371,952.499580194841,265119995.117188,..,..
1999,YR1999,Nigeria,NGA,2.54261988693615,2896.14790852422,207770004.272461,..,..
1999,YR1999,Pakistan,PAK,2.8584443558606,3331.95304121718,797900024.414063,..,..
1999,YR1999,Papua New Guinea,PNG,3.49089390798656,3235.69774008928,367739990.234375,..,..
1999,YR1999,Philippines,PHL,2.33145037230345,4364.28354170576,783390014.648438,..,..
1999,YR1999,Rwanda,RWA,1.19243584222433,793.011323063521,529650024.414063,..,..
1999,YR1999,Samoa,WSM,1.00719006069827,4011.17233523091,37740001.6784668,..,..
1999,YR1999,Sao Tome and Principe,STP,1.43327335130049,..,41930000.3051758,..,..
1999,YR1999,Senegal,SEN,2.31639981025849,2582.12064405319,754619995.117188,..,..
1999,YR1999,Sierra Leone,SLE,0.564027525167457,1016.01072333707,106160003.662109,..,..
1999,YR1999,Solomon Islands,SLB,2.67948065791714,2543.39569502008,59759998.3215332,..,..
1999,YR1999,Somalia,SOM,3.98581078951555,..,171160003.662109,..,..
1999,YR1999,South Sudan,SSD,2.6099224684906,..,..,..,..
1999,YR1999,Sri Lanka,LKA,0.530238144281124,5841.736802333,205229995.727539,..,..
1999,YR1999,Sudan,SDN,2.38850091216307,3911.6005859375,360410003.662109,..,..
1999,YR1999,Syrian Arab Republic,SYR,2.5519649909008,..,262399993.896484,..,..
1999,YR1999,Tajikistan,TJK,0.530683543156332,1228.17021707952,160600006.103516,..,..
1999,YR1999,Tanzania,TZA,2.64138525401348,1348.37707519531,1393329956.05469,..,..
1999,YR1999,Timor-Leste,TLS,1.30543333873511,..,267809997.558594,..,..
1999,YR1999,Togo,TGO,2.9105959694942,1733.74899900025,97319999.6948242,..,..
1999,YR1999,Tunisia,TUN,1.13967608955401,7406.8417414198,359250000,..,..
1999,YR1999,Uganda,UGA,3.23746779364357,1242.05188732283,850239990.234375,..,..
1999,YR1999,Ukraine,UKR,-0.942718002187935,7008.24365234375,865849975.585938,..,..
1999,YR1999,Uzbekistan,UZB,1.07790835989868,2897.8200356971,189910003.662109,..,..
1999,YR1999,Vanuatu,VUT,2.34492013889799,2858.049336374,48650001.5258789,..,..
1999,YR1999,Vietnam,VNM,1.28217576188593,3495.09796838066,1477439941.40625,..,..
1999,YR1999,West Bank and Gaza,PSE,2.55526837039158,5052.06407236539,807770019.53125,..,..
1999,YR1999,"Yemen, Rep.",YEM,2.83546955747621,..,631090026.855469,..,..
1999,YR1999,Zambia,ZMB,2.62005456846976,2074.4536626438,857989990.234375,..,..
1999,YR1999,Zimbabwe,ZWE,1.44503967279215,2866.0328863699,317540008.544922,..,..
2000,YR2000,Afghanistan,AFG,1.4438030241194,..,213789993.286133,..,..
2000,YR2000,Algeria,DZA,1.40229085828763,8786.19034965696,316529998.779297,..,..
2000,YR2000,Angola,AGO,3.24412146672851,4708.36097674856,459929992.675781,..,..
2000,YR2000,Bangladesh,BGD,1.90552404891968,2267.07534755879,1363170043.94531,..,..
2000,YR2000,Benin,BEN,3.03845662138601,2431.44565209518,386420013.427734,..,..
2000,YR2000,Bhutan,BTN,2.80057018423756,4087.83067216439,72680000.3051758,..,..
2000,YR2000,Bolivia,BOL,1.80379049207336,5305.61925665853,640429992.675781,..,..
2000,YR2000,Burkina Faso,BFA,2.98388558736392,1266.74481663807,310790008.544922,..,..
2000,YR2000,Burundi,BDI,2.0417212041938,837.348411451095,144960006.713867,..,..
2000,YR2000,Cabo Verde,CPV,1.89987187752495,3798.67985954743,152160003.662109,..,..
2000,YR2000,Cambodia,KHM,1.83064817889597,1486.10711387507,482799987.792969,..,..
2000,YR2000,Cameroon,CMR,2.63602726719356,2937.99187273851,583010009.765625,..,..
2000,YR2000,Central African Republic,CAF,2.80036047898137,1007.24783442941,104709999.084473,..,..
2000,YR2000,Chad,TCD,3.41450024149477,907.833513620676,203850006.103516,..,..
2000,YR2000,Comoros,COM,1.94042775607481,2863.15184983925,30780000.6866455,..,..
2000,YR2000,"Congo, Dem. Rep.",COD,2.89884128806625,728.207196902485,282220001.220703,..,..
2000,YR2000,"Congo, Rep.",COG,3.81697887153797,4390.56305706482,50590000.1525879,..,..
2000,YR2000,Cote d'Ivoire,CIV,2.73825090531507,4052.9819384192,538500000,..,..
2000,YR2000,Djibouti,DJI,3.1016497493543,..,102790000.915527,..,..
2000,YR2000,"Egypt, Arab Rep.",EGY,2.07183470577985,7469.11306129226,2048620117.1875,..,..
2000,YR2000,El Salvador,SLV,0.582883767568532,6499.45072296525,263619995.117188,..,..
2000,YR2000,Eritrea,ERI,1.53299543125693,..,275089996.337891,..,..
2000,YR2000,Eswatini,SWZ,1.18369298761011,5443.4393569793,17780000.6866455,..,..
2000,YR2000,Ethiopia,ETH,2.95880518919236,719.004435514051,1033489990.23438,..,..
2000,YR2000,"Gambia, The",GMB,2.89642334291935,2081.22229631874,72239997.8637695,..,..
2000,YR2000,Ghana,GHA,2.51651873851715,2752.16477326633,835710021.972656,..,..
2000,YR2000,Guinea,GIN,1.96313638467112,1685.27633120408,224190002.441406,..,..
2000,YR2000,Guinea-Bissau,GNB,2.00021192650957,1681.40622921676,133240005.493164,..,..
2000,YR2000,Haiti,HTI,1.82614145032597,2980.19165427549,269359985.351563,..,..
2000,YR2000,Honduras,HND,2.73138300029784,4058.02886183231,583659973.144531,..,..
2000,YR2000,India,IND,1.82218400218023,2571.14965568846,1804239990.23438,..,..
2000,YR2000,Indonesia,IDN,1.44708848408903,5621.26204059787,2006810058.59375,..,..
2000,YR2000,"Iran, Islamic Rep.",IRN,1.64539194870845,11026.1018073584,177539993.286133,..,..
2000,YR2000,Kenya,KEN,2.91544684198394,3303.32644478253,721809997.558594,..,..
2000,YR2000,Kiribati,KIR,1.74549473198221,2063.55600153969,25020000.4577637,..,..
2000,YR2000,"Korea, Dem. People's Rep.",PRK,0.698115634060685,..,119489997.86377,..,..
2000,YR2000,Kyrgyz Republic,KGZ,1.19112592398474,3078.90925165177,261739990.234375,..,..
2000,YR2000,Lao PDR,LAO,1.68600720393729,2804.81827700062,297720001.220703,..,..
2000,YR2000,Lebanon,LBN,1.6480313517987,12711.9465634501,308200012.207031,..,..
2000,YR2000,Lesotho,LSO,0.219741612882212,1714.25017639875,59200000.7629395,..,..
2000,YR2000,Liberia,LBR,3.71130059206802,1725.14489392022,100599998.474121,..,..
2000,YR2000,Madagascar,MDG,3.03990100767654,1569.62133811435,473339996.337891,..,..
2000,YR2000,Malawi,MWI,2.30093521781424,1119.10168653125,642690002.441406,..,..
2000,YR2000,Mali,MLI,2.90782929642605,1585.3480784408,451230010.986328,..,..
2000,YR2000,Mauritania,MRT,2.79918208413242,4170.90157832329,332049987.792969,..,..
2000,YR2000,"Micronesia, Fed. Sts.",FSM,0.152297026498527,3301.38676480282,137250000,..,..
2000,YR2000,Mongolia,MNG,0.921869510816351,4424.65282869214,222419998.168945,..,..
2000,YR2000,Morocco,MAR,1.33056292746569,4111.650390625,655859985.351563,..,..
2000,YR2000,Mozambique,MOZ,2.45330550582502,628.693279379386,1408800048.82813,..,..
2000,YR2000,Myanmar,MMR,1.09671263838614,973.395538105398,128720001.220703,..,..
2000,YR2000,Nepal,NPL,1.70977588565454,2020.85543796567,423420013.427734,..,..
2000,YR2000,Nicaragua,NIC,1.44194534225615,3927.06192466964,732869995.117188,..,..
2000,YR2000,Niger,NER,3.42375005583503,909.317004941121,316799987.792969,..,..
2000,YR2000,Nigeria,NGA,2.60286876961431,2963.27409777631,248960006.713867,..,..
2000,YR2000,Pakistan,PAK,3.07555291166784,3368.68189685474,675659973.144531,..,..
2000,YR2000,Papua New Guinea,PNG,3.4521329401203,3047.9168378361,495410003.662109,..,..
2000,YR2000,Philippines,PHL,2.21679406368577,4455.67246344581,688979980.46875,..,..
2000,YR2000,Rwanda,RWA,1.24573125745531,848.754323511245,488450012.207031,..,..
2000,YR2000,Samoa,WSM,0.981387870498847,4174.29542891242,47369998.9318848,..,..
2000,YR2000,Sao Tome and Principe,STP,1.33511835347824,..,56500000,..,..
2000,YR2000,Senegal,SEN,2.35349186373024,2620.09797566204,653489990.234375,..,..
2000,YR2000,Sierra Leone,SLE,2.40478419249569,1057.85566132356,264339996.337891,..,..
2000,YR2000,Solomon Islands,SLB,2.53167345846883,2125.77050628897,120629997.253418,..,..
2000,YR2000,Somalia,SOM,3.94049698165867,..,161539993.286133,..,..
2000,YR2000,South Sudan,SSD,4.4186739597559,..,..,..,..
2000,YR2000,Sri Lanka,LKA,0.610633602585677,6154.54624280885,250240005.493164,..,..
2000,YR2000,Sudan,SDN,2.55963690837227,4040.61206054688,341339996.337891,..,..
2000,YR2000,Syrian Arab Republic,SYR,2.52399271863257,..,203020004.272461,..,..
2000,YR2000,Tajikistan,TJK,1.33895806972214,1312.71222596331,166080001.831055,..,..
2000,YR2000,Tanzania,TZA,2.83680794271469,1370.00793457031,1492410034.17969,..,..
2000,YR2000,Timor-Leste,TLS,1.34224818594807,2314.80999355927,399820007.324219,..,..
2000,YR2000,Togo,TGO,2.8372567506566,1672.04578630642,104650001.525879,..,..
2000,YR2000,Tunisia,TUN,1.06953869345051,7673.19376274923,320690002.441406,..,..
2000,YR2000,Uganda,UGA,3.13535567369772,1241.53286585217,1275180053.71094,..,..
2000,YR2000,Ukraine,UKR,-1.00657902702927,7496.81298828125,840789978.027344,..,..
2000,YR2000,Uzbekistan,UZB,1.38374682096563,2967.60191037656,232009994.506836,..,..
2000,YR2000,Vanuatu,VUT,2.44646014761845,2954.21820296272,59729999.5422363,..,..
2000,YR2000,Vietnam,VNM,1.11686737378671,3690.86816640526,1746180053.71094,..,..
2000,YR2000,West Bank and Gaza,PSE,2.55523569844846,4503.24884871918,999530029.296875,..,..
2000,YR2000,"Yemen, Rep.",YEM,2.79878090986914,..,461600006.103516,..,..
2000,YR2000,Zambia,ZMB,2.76660559103692,2096.49041156537,1182209960.9375,..,..
2000,YR2000,Zimbabwe,ZWE,1.0039687523875,2750.60123623344,239809997.558594,..,..
2001,YR2001,Afghanistan,AFG,0.742516834396313,..,676179992.675781,..,..
2001,YR2001,Algeria,DZA,1.37593080261361,8926.11013358895,329269989.013672,..,..
2001,YR2001,Angola,AGO,3.28521723299089,4747.82774487609,445799987.792969,..,..
2001,YR2001,Bangladesh,BGD,1.89925268099487,2337.36458346569,1365900024.41406,..,..
2001,YR2001,Benin,BEN,3.0124309700982,2485.11653056274,444160003.662109,..,..
2001,YR2001,Bhutan,BTN,2.69277829428078,4311.4468373407,85169998.1689453,..,..
2001,YR2001,Bolivia,BOL,1.76981723900868,5300.31433546862,1040910034.17969,..,..
2001,YR2001,Burkina Faso,BFA,3.04072894648829,1310.07221197696,622070007.324219,..,..
2001,YR2001,Burundi,BDI,2.47511575866868,833.670878742379,230820007.324219,..,..
2001,YR2001,Cabo Verde,CPV,1.66784323760593,3819.22049650592,128929992.675781,..,..
2001,YR2001,Cambodia,KHM,1.79381433398266,1578.62770084419,525289978.027344,..,..
2001,YR2001,Cameroon,CMR,2.62667387658374,2985.57790583058,743059997.558594,..,..
2001,YR2001,Central African Republic,CAF,2.25163751502407,1028.79140785186,115129997.253418,..,..
2001,YR2001,Chad,TCD,3.3300848498951,980.469762610909,302390014.648438,..,..
2001,YR2001,Comoros,COM,2.02552063213452,2871.19685329532,43569999.6948242,..,..
2001,YR2001,"Congo, Dem. Rep.",COD,3.01946582164363,691.709145159464,396529998.779297,..,..
2001,YR2001,"Congo, Rep.",COG,3.75963307173171,4389.35371211757,113279998.779297,..,..
2001,YR2001,Cote d'Ivoire,CIV,2.61901409623771,3863.16675814858,315859985.351563,..,..
2001,YR2001,Djibouti,DJI,3.11224350831744,..,92699996.9482422,..,..
2001,YR2001,"Egypt, Arab Rep.",EGY,2.0564198428314,7575.76266142077,1965140014.64844,..,..
2001,YR2001,El Salvador,SLV,0.4957580845353,6524.19624179878,378859985.351563,..,..
2001,YR2001,Eritrea,ERI,2.84467152232301,..,451220001.220703,..,..
2001,YR2001,Eswatini,SWZ,1.05218810260185,5443.27893937847,45330001.8310547,..,..
2001,YR2001,Ethiopia,ETH,2.92127105923873,756.272564393651,1675380004.88281,..,..
2001,YR2001,"Gambia, The",GMB,2.87370974027546,2139.55657990598,78510002.1362305,..,..
2001,YR2001,Ghana,GHA,2.65976868907588,2787.12561648713,980679992.675781,..,..
2001,YR2001,Guinea,GIN,1.29599678025488,1724.43550338559,437739990.234375,..,..
2001,YR2001,Guinea-Bissau,GNB,2.1326015824877,1681.95601479356,101879997.253418,..,..
2001,YR2001,Haiti,HTI,1.79596365914658,2917.11352716224,256420013.427734,..,..
2001,YR2001,Honduras,HND,2.68473415634022,4058.1116426846,819530029.296875,..,..
2001,YR2001,India,IND,1.80844642123748,2646.87822424904,2407199951.17188,..,..
2001,YR2001,Indonesia,IDN,1.4100988547982,5744.49398762402,1896359985.35156,..,..
2001,YR2001,"Iran, Islamic Rep.",IRN,1.7100319119575,11098.4462354545,165710006.713867,..,..
2001,YR2001,Kenya,KEN,3.02882685482353,3325.9119021003,714799987.792969,..,..
2001,YR2001,Kiribati,KIR,1.90129335529483,1994.91748704136,20659999.8474121,..,..
2001,YR2001,"Korea, Dem. People's Rep.",PRK,0.620583476817431,..,196360000.610352,..,..
2001,YR2001,Kyrgyz Republic,KGZ,0.948856613551314,3212.13354709558,187570007.324219,..,..
2001,YR2001,Lao PDR,LAO,1.62285673222063,2918.38732165167,294100006.103516,..,..
2001,YR2001,Lebanon,LBN,1.57429758089142,12993.8625160707,301109985.351563,..,..
2001,YR2001,Lesotho,LSO,0.0421699997470092,1774.55611727022,85000000,..,..
2001,YR2001,Liberia,LBR,2.94136849764656,1724.05975028423,58810001.373291,..,..
2001,YR2001,Madagascar,MDG,2.99623070466098,1614.3857326041,572719970.703125,..,..
2001,YR2001,Malawi,MWI,2.3710066148072,1038.50942623303,625760009.765625,..,..
2001,YR2001,Mali,MLI,3.02107830973822,1774.68236498843,551500000,..,..
2001,YR2001,Mauritania,MRT,2.4491651403647,4037.45078024876,440940002.441406,..,..
2001,YR2001,"Micronesia, Fed. Sts.",FSM,0.213720197420152,3365.74673210101,190100006.103516,..,..
2001,YR2001,Mongolia,MNG,0.878309644537485,4515.46557084527,247139999.389648,..,..
2001,YR2001,Morocco,MAR,1.30709067761953,4353.84716796875,766229980.46875,..,..
2001,YR2001,Mozambique,MOZ,2.51316804647212,687.193473982929,1496689941.40625,..,..
2001,YR2001,Myanmar,MMR,1.0409216084204,1083.41941973722,161710006.713867,..,..
2001,YR2001,Nepal,NPL,1.6018374486186,2084.19999917275,508700012.207031,..,..
2001,YR2001,Nicaragua,NIC,1.34825800349086,3989.18732993529,1333510009.76563,..,..
2001,YR2001,Niger,NER,3.45653213318518,942.268155197627,408799987.792969,..,..
2001,YR2001,Nigeria,NGA,2.65126549448063,3056.51128547328,250570007.324219,..,..
2001,YR2001,Pakistan,PAK,3.09207918437975,3382.20483841959,2549479980.46875,..,..
2001,YR2001,Papua New Guinea,PNG,3.39455509979259,2942.61658395417,419410003.662109,..,..
2001,YR2001,Philippines,PHL,2.1168672092615,4495.36104914987,736409973.144531,..,..
2001,YR2001,Rwanda,RWA,1.39530227863448,908.008780771774,473899993.896484,..,..
2001,YR2001,Samoa,WSM,0.82373591140834,4446.00664032203,66269996.6430664,..,..
2001,YR2001,Sao Tome and Principe,STP,1.7546971939805,2558.98348167622,63500000,..,..
2001,YR2001,Senegal,SEN,2.38007633836581,2668.76591245859,658619995.117188,..,..
2001,YR2001,Sierra Leone,SLE,5.785413309402,935.038603780048,519200012.207031,..,..
2001,YR2001,Solomon Islands,SLB,2.39380068808573,1910.34962233973,115330001.831055,..,..
2001,YR2001,Somalia,SOM,3.92673917655211,..,239529998.779297,..,..
2001,YR2001,South Sudan,SSD,4.47742684509793,..,..,..,..
2001,YR2001,Sri Lanka,LKA,0.711721622429264,6016.46019313511,332920013.427734,..,..
2001,YR2001,Sudan,SDN,2.43590785577774,4183.4326171875,304000000,..,..
2001,YR2001,Syrian Arab Republic,SYR,2.54462854098906,..,258010009.765625,..,..
2001,YR2001,Tajikistan,TJK,2.14192159842275,1407.99752968728,248820007.324219,..,..
2001,YR2001,Tanzania,TZA,2.72137531815627,1414.26049804688,1846540039.0625,..,..
2001,YR2001,Timor-Leste,TLS,1.65311683189099,2649.0717822504,344980010.986328,..,..
2001,YR2001,Togo,TGO,2.70645421009308,1640.80016154287,72389999.3896484,..,..
2001,YR2001,Tunisia,TUN,1.02378964217481,7883.36540553723,569070007.324219,..,..
2001,YR2001,Uganda,UGA,3.04478942602344,1266.72736140754,1271400024.41406,..,..
2001,YR2001,Ukraine,UKR,-1.05092091504282,8242.703125,790109985.351563,..,..
2001,YR2001,Uzbekistan,UZB,1.26596853291421,3052.28150406196,214250000,..,..
2001,YR2001,Vanuatu,VUT,2.54955882382133,2782.00541793969,54150001.5258789,..,..
2001,YR2001,Vietnam,VNM,1.02839410111569,3879.3389578405,1765420043.94531,..,..
2001,YR2001,West Bank and Gaza,PSE,2.5552675698799,3980.93334903897,1526260009.76563,..,..
2001,YR2001,"Yemen, Rep.",YEM,2.72575839716245,..,568130004.882813,..,..
2001,YR2001,Zambia,ZMB,2.99605641046682,2142.78752423645,857809997.558594,..,..
2001,YR2001,Zimbabwe,ZWE,0.642662969955232,2772.32523388982,242309997.558594,..,..
2002,YR2002,Afghanistan,AFG,6.44932147797304,1280.46317065778,1801040039.0625,..,..
2002,YR2002,Algeria,DZA,1.34886695233422,9299.68213373874,288380004.882813,..,..
